Order_ID,Customer_ID,Restaurant_Name,City,Cuisine_Type,Dish_Name,Order_Date,Order_Time,Order_Status,Delivery_Duration_Minutes,Payment_Method,Order_Value,Discount_Applied,Customer_Rating,Delivery_Partner_ID,Delivery_Partner_Rating,Cancellation_Reason,Is_First_Order,Restaurant_Rating,Tip_Amount
ORD03950,CUST7599,"Brady, Smith and White",Pune,Thai,Have,05-02-2025,01:09:18,Delivered,37,UPI,222.16,Yes,1.9,DP977,1.7,,Yes,3.9,84.19
ORD03951,CUST1673,Hudson Inc,Delhi,Mexican,End,21-04-2024,22:46:22,Delivered,60,UPI,603.53,No,1.6,DP830,1.7,,Yes,4.1,46.65
ORD03952,CUST9890,Rice Inc,Mumbai,Chinese,Newspaper,14-03-2025,09:12:31,Delivered,38,Card,867.42,No,3.6,DP969,,,Yes,4.7,4.26
ORD03953,CUST5249,"Gordon, Knight and Smith",Chennai,Chinese,Bad,17-07-2024,02:39:44,Delivered,59,Wallet,725.69,No,,DP484,,,Yes,4.5,17.25
ORD03954,CUST2982,Smith-Huber,Delhi,Thai,Send,21-03-2025,05:12:57,Delivered,39,Cash,116.36,Yes,4.1,DP950,1,,No,4.8,63.58
ORD03955,CUST8240,Hill PLC,Delhi,Italian,Cup,31-12-2024,22:35:23,Cancelled,,UPI,340.97,Yes,,DP111,,Delivery Partner No Show,Yes,4.6,0
ORD03956,CUST8554,Nelson-Russell,Hyderabad,Thai,Force,11-06-2024,07:00:31,Cancelled,,Card,884.4,Yes,,DP428,,Delivery Partner No Show,Yes,3.3,0
ORD03957,CUST5662,"Beck, Diaz and Gregory",Bangalore,Italian,Fall,29-04-2024,23:41:02,Delivered,28,UPI,107.56,Yes,2.3,DP396,,,Yes,4.1,48.86
ORD03958,CUST7659,"Reyes, Lopez and Ruiz",Kolkata,Italian,For,07-07-2024,21:39:11,Delivered,68,Wallet,504.28,Yes,4.6,DP163,4.6,,No,4.1,63.3
ORD03959,CUST7299,Garcia and Sons,Bangalore,South Indian,Create,09-04-2025,09:04:56,Cancelled,,Wallet,103.38,Yes,,DP816,,Other,Yes,4.8,0
ORD03960,CUST3700,King PLC,Pune,Italian,Role,30-03-2025,23:57:18,Delivered,47,UPI,945.6,Yes,3,DP647,,,Yes,4.9,29.77
ORD03961,CUST3613,Palmer Group,Mumbai,Biryani,Into,13-07-2024,05:30:34,Delivered,34,Wallet,160.51,No,,DP339,,,Yes,4.8,3.41
ORD03962,CUST7837,Cooper-Smith,Chennai,Italian,Claim,24-04-2024,07:09:28,Delivered,43,UPI,823.9,Yes,2.4,DP498,1.8,,No,3.7,49.82
ORD03963,CUST8992,Hernandez-Willis,Bangalore,Biryani,Dark,06-02-2025,09:39:14,Delivered,49,Card,846.42,Yes,,DP323,4.2,,Yes,4.6,22.8
ORD03964,CUST7961,Dunlap-Washington,Delhi,South Indian,Pm,04-03-2025,22:45:14,Delivered,70,UPI,742.48,Yes,3.2,DP836,1.3,,Yes,4.2,18.33
ORD03965,CUST1590,Steele PLC,Hyderabad,Mexican,Population,03-12-2024,22:03:28,Delivered,23,Card,790.95,Yes,3,DP940,1.6,,Yes,3.1,22.8
ORD03966,CUST2113,"Bartlett, Thomas and Martin",Mumbai,Italian,Attention,15-02-2025,00:41:27,Delivered,85,Cash,579.5,Yes,,DP768,,,No,4.4,84.21
ORD03967,CUST1052,Peterson Group,Chennai,Thai,Year,29-06-2024,07:15:52,Delivered,33,Cash,398.34,Yes,3.4,DP655,,,Yes,4.5,85.99
ORD03968,CUST5759,Fisher-Ayala,Bangalore,North Indian,Evidence,24-01-2025,03:28:56,Delivered,25,Wallet,556.6,Yes,,DP996,2.2,,Yes,4.8,36.54
ORD03969,CUST4420,Potts-Jackson,Pune,North Indian,War,12-05-2024,18:08:10,Delivered,63,Wallet,293.51,Yes,1.7,DP316,1.3,,No,3.2,24.53
ORD03970,CUST5911,"Brooks, Bridges and Jackson",Kolkata,Thai,Show,08-03-2025,01:06:28,Incomplete,,Wallet,198.39,Yes,,DP239,,Delivery Partner No Show,Yes,4.2,0
ORD03971,CUST4754,Cooper LLC,Bangalore,Biryani,Result,21-03-2025,19:59:09,Delivered,33,UPI,119.12,Yes,,DP250,,,No,4.1,20.3
ORD03972,CUST4188,Wood Ltd,Delhi,South Indian,Condition,08-05-2024,14:16:06,Incomplete,,Wallet,216.85,No,,DP119,,Restaurant Unavailable,No,3.4,0
ORD03973,CUST3975,Gordon Group,Pune,North Indian,Kind,09-02-2025,11:06:06,Delivered,66,UPI,299.82,Yes,4.2,DP119,,,Yes,4.5,8.37
ORD03974,CUST5366,Greer-Armstrong,Pune,Thai,Leave,27-04-2024,11:45:11,Incomplete,,Cash,796.25,No,,DP754,,Customer Cancelled,Yes,4.5,0
ORD03975,CUST3279,Campbell-Adams,Chennai,Continental,Within,07-02-2025,16:33:33,Delivered,81,UPI,420.43,Yes,,DP989,,,No,4.4,32.11
ORD03976,CUST5499,Day Inc,Hyderabad,Thai,Huge,01-03-2025,03:37:47,Delivered,79,Card,603.65,No,,DP143,3,,Yes,3,36.35
ORD03977,CUST2044,"Blackwell, Smith and Ramirez",Kolkata,Continental,On,29-05-2024,00:21:23,Delivered,74,Wallet,245.17,Yes,,DP365,,,Yes,3.7,8.59
ORD03978,CUST4787,Jones-Gordon,Pune,Chinese,If,26-08-2024,14:56:15,Delivered,51,Card,954.56,No,,DP242,,,No,4.5,45.27
ORD03979,CUST4528,Rivera Ltd,Bangalore,South Indian,Site,18-11-2024,10:30:25,Delivered,70,Card,613.91,Yes,3.2,DP573,1.7,,No,3.9,93.18
ORD03980,CUST9915,Larsen-Lane,Mumbai,Biryani,Throw,22-02-2025,02:31:42,Delivered,61,Card,327,Yes,2.5,DP280,4.4,,Yes,3.7,1.56
ORD03981,CUST2790,Blair Inc,Delhi,Mexican,Mention,11-04-2025,05:54:19,Delivered,84,UPI,168.21,No,3.4,DP308,,,No,3.5,14.04
ORD03982,CUST6749,Rojas Group,Delhi,North Indian,Share,13-04-2025,14:55:41,Incomplete,,Wallet,951.94,No,,DP198,,Customer Cancelled,No,4.8,0
ORD03983,CUST3206,"Mendoza, Evans and Ortiz",Pune,North Indian,Price,29-03-2025,14:07:44,Delivered,58,UPI,149.82,No,1.2,DP162,1.4,,No,4.5,78.49
ORD03984,CUST5598,"Fischer, Moody and Anderson",Bangalore,Italian,Someone,15-12-2024,16:49:24,Delivered,69,Wallet,934.37,Yes,2.9,DP215,3.8,,Yes,4.3,2.86
ORD03985,CUST4172,Riddle-Mcmillan,Delhi,Chinese,Former,03-05-2024,09:22:21,Delivered,32,Card,836.83,Yes,,DP559,3.1,,Yes,4.2,63.26
ORD03986,CUST4302,York Inc,Delhi,Mexican,Air,15-08-2024,04:00:51,Delivered,32,Card,727.76,No,1.7,DP240,,,Yes,4.6,16.99
ORD03987,CUST2198,Dennis Inc,Kolkata,Biryani,She,11-01-2025,02:40:02,Cancelled,,UPI,857.53,Yes,,DP110,,,Yes,3.1,0
ORD03988,CUST4581,"Vasquez, Garcia and Gonzales",Bangalore,Thai,Least,24-08-2024,22:14:59,Cancelled,,Wallet,296.54,Yes,,DP464,,Other,No,3.7,0
ORD03989,CUST1712,"Randolph, Foster and Mckenzie",Delhi,Italian,Admit,08-07-2024,23:43:08,Delivered,84,Cash,480.76,Yes,1.8,DP755,,,Yes,4,37.82
ORD03990,CUST4985,"Rose, Dorsey and Montes",Chennai,Chinese,Conference,28-02-2025,09:27:27,Delivered,38,Cash,738.02,No,4.4,DP400,1.5,,No,3.6,42.65
ORD03991,CUST1700,"Butler, Howell and Gentry",Hyderabad,Mexican,Southern,14-05-2024,18:58:34,Delivered,90,UPI,171.57,Yes,,DP182,3.7,,No,4.4,22.46
ORD03992,CUST1312,Williams-Moore,Chennai,Thai,Still,08-08-2024,21:06:49,Delivered,54,Wallet,299.12,No,1.7,DP323,,,Yes,3.3,8.12
ORD03993,CUST2038,Murray-Gregory,Hyderabad,South Indian,Hair,25-01-2025,00:13:53,Delivered,52,Cash,333.89,No,4.5,DP754,,,Yes,4,54.65
ORD03994,CUST4080,Tucker-Bradley,Delhi,Chinese,Experience,24-01-2025,03:30:30,Delivered,36,Card,844.22,Yes,3.4,DP540,,,Yes,4.9,84.13
ORD03995,CUST7265,Ross-Hartman,Kolkata,South Indian,Table,13-07-2024,14:50:40,Delivered,58,Card,451.38,Yes,1.4,DP998,3.9,,Yes,4.3,77.93
ORD03996,CUST5202,Torres-Williams,Bangalore,Biryani,Factor,06-10-2024,17:27:28,Delivered,34,Card,677.04,No,2.1,DP309,1.4,,Yes,3.2,77.23
ORD03997,CUST2080,Koch-Walker,Kolkata,North Indian,Its,14-03-2025,06:56:21,Delivered,75,Wallet,509.88,Yes,5,DP535,,,Yes,4.3,62.6
ORD03998,CUST4974,"Chavez, Lewis and Mills",Chennai,Biryani,Get,17-06-2024,06:37:08,Delivered,50,Cash,364.53,Yes,,DP636,2.4,,No,4.7,91.35
ORD03999,CUST5822,Martin-Dodson,Chennai,Chinese,Toward,24-01-2025,20:56:18,Delivered,57,Cash,833.72,No,4.5,DP996,,,No,3,61.09
ORD04000,CUST9008,"Sanchez, Mosley and Nicholson",Hyderabad,Italian,Music,17-03-2025,15:18:12,Delivered,45,Cash,362.03,No,4.1,DP334,,,Yes,4.4,37.62
ORD04001,CUST5824,"Chapman, Fletcher and Gonzalez",Pune,Biryani,Full,16-04-2025,15:44:36,Delivered,90,UPI,581.96,No,3.7,DP900,2.4,,No,3.2,99.86
ORD04002,CUST7741,Mckinney PLC,Hyderabad,North Indian,Arm,16-06-2024,12:44:31,Delivered,36,Cash,769.68,No,1.3,DP567,2.9,,Yes,4.9,69.74
ORD04003,CUST9090,Brewer and Sons,Bangalore,North Indian,Many,20-08-2024,17:04:36,Delivered,59,Wallet,334.34,Yes,,DP814,,,Yes,3.4,60.88
ORD04004,CUST8091,Cohen PLC,Chennai,Biryani,Protect,03-07-2024,03:14:05,Incomplete,,Cash,731.14,Yes,,DP620,,Restaurant Unavailable,Yes,3.1,0
ORD04005,CUST6368,"Snyder, Johnson and Bailey",Chennai,Thai,Reduce,05-01-2025,19:56:57,Delivered,29,UPI,254.94,Yes,4.8,DP114,4.5,,No,4,33.02
ORD04006,CUST6216,"Cline, Gonzalez and Robles",Chennai,South Indian,Through,16-03-2025,03:18:00,Delivered,31,UPI,278.56,Yes,,DP606,3.1,,Yes,3.1,85.96
ORD04007,CUST1159,Jenkins Inc,Delhi,Biryani,Four,23-11-2024,03:42:28,Delivered,85,UPI,833.8,No,,DP919,2.3,,No,4.2,47.82
ORD04008,CUST3833,Jefferson-Fletcher,Chennai,Biryani,Beat,21-02-2025,00:21:06,Delivered,81,Cash,665.09,No,,DP152,4.7,,Yes,4.9,80.21
ORD04009,CUST8492,Logan-Small,Chennai,Mexican,Its,29-10-2024,05:12:03,Delivered,59,Wallet,953.38,No,4.1,DP459,,,No,3.2,30.26
ORD04010,CUST5579,Butler-Wolfe,Mumbai,South Indian,Get,14-04-2025,20:39:41,Delivered,43,Card,752.02,Yes,2.4,DP834,2.6,,Yes,4.8,32.86
ORD04011,CUST9377,Stewart-Hunter,Chennai,Thai,Move,30-08-2024,04:47:46,Incomplete,,Card,364.31,No,,DP213,,Other,Yes,4.5,0
ORD04012,CUST8366,Hanson-Kirby,Delhi,Italian,Fire,04-06-2024,16:02:26,Delivered,32,UPI,423.65,No,,DP906,3.4,,Yes,3,98.78
ORD04013,CUST5335,Barnes-Miller,Kolkata,Mexican,Laugh,03-06-2024,16:26:52,Cancelled,,Wallet,494.51,Yes,,DP181,,Restaurant Unavailable,No,3.1,0
ORD04014,CUST2571,Johnson-Herrera,Delhi,North Indian,Space,22-08-2024,06:04:49,Cancelled,,Card,775.34,Yes,,DP907,,,Yes,4.1,0
ORD04015,CUST2790,Jenkins Inc,Kolkata,Chinese,Assume,28-12-2024,09:29:19,Delivered,51,Wallet,767.08,No,1.2,DP164,,,No,3.4,43.94
ORD04016,CUST9399,Thomas Inc,Kolkata,Biryani,Town,14-09-2024,00:10:22,Delivered,40,UPI,701.46,Yes,1.2,DP530,,,Yes,3.8,9.23
ORD04017,CUST3841,Roberts-Abbott,Bangalore,Italian,Center,26-03-2025,04:32:50,Delivered,37,Wallet,878.2,No,,DP246,4.8,,No,4.7,77.62
ORD04018,CUST5446,"Patel, Clarke and Sanchez",Hyderabad,Continental,Head,08-03-2025,16:05:03,Delivered,86,UPI,898.96,Yes,2.9,DP893,2.3,,Yes,4.1,3.81
ORD04019,CUST2202,"Newton, Becker and Terry",Hyderabad,Continental,Make,28-01-2025,14:34:54,Delivered,54,UPI,344.95,Yes,4.7,DP831,,,Yes,4.6,65.77
ORD04020,CUST4394,"Weaver, Bailey and Wilson",Chennai,North Indian,Investment,15-03-2025,04:28:26,Delivered,43,Card,767.23,Yes,,DP617,,,No,5,83.46
ORD04021,CUST7156,Smith LLC,Bangalore,Thai,Behavior,27-01-2025,16:36:53,Delivered,44,Cash,431.57,Yes,,DP526,,,No,4,39.48
ORD04022,CUST2033,"Butler, Chase and Thomas",Hyderabad,South Indian,Politics,28-11-2024,03:44:45,Delivered,69,Wallet,283.98,Yes,1.8,DP164,1.9,,No,4.8,35.36
ORD04023,CUST1844,"Maynard, Webb and Rich",Pune,Continental,Fast,22-07-2024,00:01:34,Delivered,51,Cash,489.94,No,,DP544,,,No,4.5,26.65
ORD04024,CUST8983,"Riley, Haas and Davis",Chennai,North Indian,Baby,14-07-2024,15:17:22,Delivered,71,Wallet,436.64,No,,DP243,,,Yes,3.4,91.44
ORD04025,CUST1994,Wilson-Perry,Mumbai,South Indian,Air,28-04-2024,20:58:56,Cancelled,,Wallet,935.52,No,,DP507,,Restaurant Unavailable,Yes,4.8,0
ORD04026,CUST4547,Lewis Ltd,Mumbai,Continental,College,12-01-2025,07:08:03,Delivered,90,Wallet,975.55,No,1.2,DP307,,,No,3.2,88.73
ORD04027,CUST1299,Rogers-Foster,Delhi,Mexican,Table,22-02-2025,19:01:04,Delivered,80,Wallet,121.31,No,1.5,DP881,,,Yes,4.3,14.89
ORD04028,CUST6020,Johnson LLC,Hyderabad,North Indian,Trouble,17-07-2024,09:43:49,Delivered,24,Wallet,143.27,No,2.7,DP241,2.3,,Yes,4.2,45.34
ORD04029,CUST6110,Brown Ltd,Hyderabad,Italian,Own,20-01-2025,09:22:06,Cancelled,,Wallet,514.77,No,,DP470,,Restaurant Unavailable,Yes,4.7,0
ORD04030,CUST7694,Phillips-Clark,Hyderabad,North Indian,Today,20-03-2025,08:16:51,Cancelled,,Card,987.33,No,,DP669,,Other,No,4.6,0
ORD04031,CUST9435,Cain-Ortiz,Bangalore,Continental,It,18-04-2024,10:33:33,Delivered,83,Cash,361.61,No,1.5,DP980,,,No,3.5,28.13
ORD04032,CUST3726,"Alvarez, Bass and Brown",Chennai,Chinese,People,20-10-2024,18:06:40,Delivered,39,Cash,398.13,No,,DP840,1.7,,Yes,4.7,30.36
ORD04033,CUST3731,Walsh Ltd,Pune,Thai,Fund,16-04-2024,22:45:14,Cancelled,,Card,292.18,Yes,,DP471,,,No,3.6,0
ORD04034,CUST7202,Gutierrez PLC,Chennai,Chinese,Common,02-02-2025,13:33:35,Delivered,48,Card,896.61,Yes,,DP987,,,Yes,4.5,9.25
ORD04035,CUST7787,"Murphy, Hampton and Johnson",Mumbai,Continental,Though,01-09-2024,13:43:21,Incomplete,,UPI,483.07,Yes,,DP716,,,No,4.2,0
ORD04036,CUST9925,Donovan-Ferguson,Hyderabad,Continental,System,12-08-2024,05:44:28,Delivered,62,Card,903.35,Yes,,DP402,,,No,3.1,11.17
ORD04037,CUST9095,Allen-Cortez,Delhi,North Indian,Operation,29-06-2024,16:32:31,Incomplete,,Wallet,540.32,No,,DP699,,,No,4.5,0
ORD04038,CUST3129,"Garcia, Robinson and Hall",Pune,Mexican,TRUE,06-11-2024,17:52:52,Delivered,48,UPI,276.46,No,,DP858,,,Yes,4.2,15.89
ORD04039,CUST7675,"Mitchell, Johnson and Evans",Delhi,Chinese,Seven,22-03-2025,04:44:48,Delivered,66,Wallet,238.91,No,,DP371,3.7,,Yes,3.4,23.57
ORD04040,CUST3708,Lee-Mueller,Pune,Biryani,Form,16-04-2025,22:27:28,Delivered,53,Card,299.04,Yes,3.5,DP563,,,Yes,4.5,19.49
ORD04041,CUST2005,"Lane, Wright and Hall",Hyderabad,Continental,Receive,19-02-2025,18:30:15,Delivered,72,Wallet,163.71,No,,DP471,4.2,,Yes,4.6,69.96
ORD04042,CUST5228,"Parker, Simon and Fernandez",Mumbai,Biryani,Spend,24-04-2024,15:36:34,Cancelled,,Card,329.73,Yes,,DP750,,Restaurant Unavailable,Yes,4.6,0
ORD04043,CUST3654,"Murphy, Carter and Larson",Chennai,Biryani,Issue,27-02-2025,17:19:27,Delivered,80,Cash,665.35,No,1.1,DP479,,,Yes,3.9,98.18
ORD04044,CUST6032,Odonnell-Bright,Kolkata,Mexican,Special,12-12-2024,15:44:52,Delivered,76,Card,788.95,No,,DP763,2.8,,Yes,3.5,19.95
ORD04045,CUST5921,"Richardson, Flores and Zavala",Chennai,North Indian,North,13-03-2025,00:43:00,Delivered,30,Card,758.68,No,2.7,DP571,,,No,4.1,37.4
ORD04046,CUST4300,Gonzales Group,Delhi,South Indian,Officer,06-12-2024,23:14:28,Delivered,57,UPI,927.11,No,2.3,DP210,4.4,,No,3.6,38.17
ORD04047,CUST5843,"Gibson, Malone and White",Pune,Chinese,Step,11-10-2024,21:00:35,Delivered,66,Cash,702.24,Yes,,DP852,1.5,,Yes,4.4,67.22
ORD04048,CUST5687,Monroe-Boone,Pune,South Indian,Under,08-01-2025,08:55:38,Cancelled,,Wallet,730.81,Yes,,DP753,,Restaurant Unavailable,Yes,3.4,0
ORD04049,CUST4107,Dorsey Inc,Chennai,Italian,Rate,09-12-2024,20:40:08,Delivered,47,Wallet,431.45,No,,DP990,,,Yes,4,5.23
ORD04050,CUST7514,Murphy Inc,Kolkata,Continental,Amount,21-09-2024,19:19:17,Incomplete,,Cash,732.39,Yes,,DP252,,Delivery Partner No Show,No,4.9,0
ORD04051,CUST8230,"Williams, Jones and Quinn",Delhi,Biryani,Lose,17-03-2025,04:38:22,Delivered,28,Card,797.73,Yes,2.2,DP416,,,No,4.4,81.49
ORD04052,CUST8109,"Day, Robles and Kim",Mumbai,Mexican,Despite,10-01-2025,09:20:06,Delivered,89,UPI,912.73,No,,DP590,2.7,,No,4.7,23.91
ORD04053,CUST9547,"Torres, Sanchez and Perez",Bangalore,Continental,Sing,28-06-2024,17:03:58,Cancelled,,Cash,251.03,Yes,,DP111,,Other,Yes,3.8,0
ORD04054,CUST4121,"Martinez, Cox and Anderson",Delhi,Chinese,Issue,23-10-2024,12:49:58,Delivered,73,UPI,400.38,No,,DP736,3.2,,No,4.6,86.86
ORD04055,CUST5078,Parks Ltd,Delhi,Chinese,Quickly,04-08-2024,12:03:59,Delivered,69,Card,467.5,No,,DP436,,,Yes,3.5,15.37
ORD04056,CUST5734,Robinson PLC,Mumbai,Continental,Sea,17-05-2024,02:10:31,Delivered,36,UPI,353.57,Yes,3,DP277,,,Yes,4.2,7.47
ORD04057,CUST2188,"Weaver, Kemp and Jones",Chennai,Biryani,Teacher,10-11-2024,00:40:58,Delivered,39,Wallet,701,No,1.2,DP931,1.1,,Yes,3.9,27.5
ORD04058,CUST9382,"Rogers, Frank and Miller",Delhi,North Indian,Sure,14-03-2025,19:40:26,Cancelled,,Cash,580.38,Yes,,DP117,,Customer Cancelled,No,4.9,0
ORD04059,CUST2928,Randall PLC,Delhi,Italian,Receive,16-02-2025,08:03:19,Delivered,40,UPI,195.04,No,,DP748,1.7,,No,3,22.64
ORD04060,CUST8966,"Lewis, Taylor and Scott",Delhi,North Indian,Case,20-05-2024,14:25:20,Delivered,34,Cash,519.3,Yes,,DP297,1.5,,No,4.8,12.05
ORD04061,CUST7124,Hobbs-Lam,Bangalore,Continental,Experience,20-11-2024,00:54:41,Delivered,89,Card,246.74,Yes,2.7,DP173,,,Yes,3.2,83.52
ORD04062,CUST4728,Hester-Zamora,Chennai,Biryani,Fine,02-03-2025,11:58:12,Delivered,42,UPI,963.71,No,,DP512,4.7,,Yes,3.1,90.04
ORD04063,CUST1910,"Dyer, Sims and Benson",Kolkata,Continental,Charge,03-11-2024,21:20:56,Delivered,34,UPI,750.35,No,2.3,DP208,,,Yes,3.3,79.84
ORD04064,CUST3336,Morris-Newman,Mumbai,North Indian,Because,21-03-2025,20:13:46,Delivered,58,UPI,366.63,No,,DP354,,,Yes,4.5,96.78
ORD04065,CUST1350,"Gomez, Lambert and Carr",Hyderabad,Mexican,House,27-07-2024,17:11:11,Cancelled,,UPI,618.92,Yes,,DP243,,Other,No,4.5,0
ORD04066,CUST1767,Yu-King,Pune,South Indian,Despite,30-08-2024,00:46:12,Cancelled,,UPI,897.25,No,,DP214,,,No,4.9,0
ORD04067,CUST7777,Smith-Smith,Hyderabad,Chinese,Measure,28-02-2025,12:15:39,Delivered,59,Wallet,629.54,No,4,DP944,,,No,3.3,75.04
ORD04068,CUST1942,"Neal, King and Hale",Delhi,Italian,Director,29-04-2024,07:15:37,Delivered,23,Wallet,441.75,Yes,,DP534,2.6,,Yes,3.1,87.48
ORD04069,CUST8885,"Moore, Sherman and Ramirez",Bangalore,Continental,Including,14-10-2024,17:08:43,Delivered,83,Card,587.64,No,1,DP761,1.2,,No,3.1,31.52
ORD04070,CUST7807,Lyons-Walker,Mumbai,Chinese,Arm,11-02-2025,09:15:46,Delivered,41,Cash,127.97,Yes,,DP516,4.2,,No,4.7,6.78
ORD04071,CUST7430,Miller-Kim,Bangalore,South Indian,Process,27-05-2024,00:47:45,Delivered,42,Wallet,554.34,No,,DP697,2.2,,Yes,4.3,67.67
ORD04072,CUST6471,Mitchell-Smith,Delhi,Mexican,Half,22-05-2024,22:33:18,Cancelled,,Wallet,529.1,No,,DP726,,,Yes,4.2,0
ORD04073,CUST9523,Scott Ltd,Pune,Mexican,Whose,14-06-2024,17:38:55,Delivered,81,UPI,129.27,No,,DP781,1.4,,Yes,4.3,33.09
ORD04074,CUST6357,Coleman and Sons,Delhi,Continental,Start,26-12-2024,08:37:28,Incomplete,,Wallet,756.85,No,,DP722,,,Yes,4.1,0
ORD04075,CUST4806,"Flores, Willis and Brooks",Hyderabad,Italian,Discuss,11-09-2024,20:08:02,Delivered,24,UPI,550.49,No,,DP590,4,,Yes,4.4,96.05
ORD04076,CUST3693,Tyler Group,Hyderabad,North Indian,Game,13-07-2024,06:07:29,Cancelled,,UPI,920.35,Yes,,DP434,,Other,No,4.1,0
ORD04077,CUST9970,Valenzuela LLC,Delhi,Mexican,Outside,10-01-2025,02:22:04,Incomplete,,Card,972.63,No,,DP854,,,No,3.4,0
ORD04078,CUST6987,Collins Group,Delhi,Biryani,Find,12-01-2025,14:58:31,Delivered,68,Card,620.56,Yes,,DP356,4.4,,Yes,4.2,20.3
ORD04079,CUST1597,Rodriguez LLC,Bangalore,Chinese,Sit,05-09-2024,12:06:12,Delivered,67,Cash,141.99,Yes,,DP839,1.9,,Yes,3.2,21.72
ORD04080,CUST8468,"Bennett, Thornton and Phillips",Mumbai,Biryani,Site,20-12-2024,13:27:49,Delivered,70,Wallet,762.43,Yes,4.5,DP810,4.5,,Yes,3.8,16.08
ORD04081,CUST1789,Silva LLC,Delhi,Biryani,Information,27-08-2024,07:26:24,Delivered,76,UPI,929.17,No,,DP612,3.4,,No,4.1,35.41
ORD04082,CUST3684,Leonard Group,Hyderabad,Mexican,Minute,27-11-2024,06:44:15,Delivered,73,UPI,288.55,Yes,2.3,DP369,,,No,4.5,62.28
ORD04083,CUST7410,"Lee, Walker and Whitehead",Chennai,Continental,Big,01-09-2024,22:08:35,Delivered,66,UPI,534.68,No,,DP647,1.7,,Yes,4.2,83.84
ORD04084,CUST1443,"Evans, Smith and Wright",Mumbai,South Indian,Become,09-11-2024,15:44:51,Delivered,40,Wallet,711.26,Yes,2.1,DP714,3,,No,3.9,79.7
ORD04085,CUST3524,Phelps Ltd,Bangalore,Thai,Oil,18-11-2024,07:32:55,Incomplete,,UPI,387.55,Yes,,DP421,,,No,3.9,0
ORD04086,CUST7520,Leonard-Blair,Pune,Italian,Single,23-05-2024,06:51:16,Delivered,62,Card,993.19,Yes,,DP164,2,,No,4.6,22.91
ORD04087,CUST7938,Moss-Contreras,Kolkata,South Indian,Peace,07-07-2024,22:30:40,Cancelled,,Wallet,408.04,No,,DP145,,Customer Cancelled,No,3.4,0
ORD04088,CUST4425,Monroe-Mitchell,Delhi,Thai,Agreement,04-06-2024,21:11:24,Delivered,84,Card,228.99,No,,DP208,1.9,,No,3.8,40.23
ORD04089,CUST2139,"Harding, Ruiz and Sanchez",Kolkata,South Indian,Reality,24-02-2025,04:11:00,Delivered,27,UPI,412.56,Yes,,DP819,,,Yes,5,46.98
ORD04090,CUST9998,Nicholson-Terry,Mumbai,Biryani,Billion,06-03-2025,23:37:47,Delivered,33,UPI,631.42,Yes,2.8,DP817,4.5,,No,3,19.14
ORD04091,CUST9626,Clements Group,Bangalore,Continental,Whatever,26-11-2024,09:51:43,Cancelled,,Wallet,520.49,No,,DP119,,Customer Cancelled,Yes,4.9,0
ORD04092,CUST1457,"Parsons, Delacruz and Jensen",Pune,Mexican,Watch,12-01-2025,21:29:58,Delivered,47,UPI,843.61,No,3.3,DP639,,,No,4.8,40.35
ORD04093,CUST9320,Crosby LLC,Delhi,North Indian,Then,28-09-2024,06:48:05,Delivered,20,UPI,185.78,Yes,,DP649,1.3,,No,4.5,89.94
ORD04094,CUST4050,"Johnson, Knight and Guzman",Kolkata,Chinese,Smile,26-10-2024,18:36:16,Delivered,83,Wallet,837.97,Yes,,DP711,1.1,,No,3.3,79.74
ORD04095,CUST5574,"Stephens, Ray and Roberts",Hyderabad,South Indian,Movement,20-01-2025,21:12:09,Delivered,30,Wallet,411.56,Yes,,DP657,2,,No,4.8,92.61
ORD04096,CUST5068,Garner-Ferguson,Bangalore,Chinese,Company,05-09-2024,05:48:31,Delivered,86,UPI,118.67,Yes,,DP821,,,No,4.3,35.15
ORD04097,CUST9448,Hart PLC,Delhi,North Indian,Down,12-10-2024,09:24:18,Cancelled,,UPI,399.78,Yes,,DP679,,Delivery Partner No Show,No,4.5,0
ORD04098,CUST2035,"Sanchez, Jackson and Nguyen",Chennai,Continental,Yeah,29-04-2024,06:27:48,Delivered,63,Cash,164.76,No,4.1,DP530,,,Yes,3.4,11.05
ORD04099,CUST3140,Reynolds-Glenn,Kolkata,Biryani,Plan,30-03-2025,05:10:34,Delivered,63,Card,997.94,Yes,4.6,DP171,,,Yes,3.3,4.92
ORD04100,CUST2434,"Vasquez, Willis and Patel",Kolkata,North Indian,Yes,03-12-2024,18:08:31,Delivered,75,UPI,916.47,Yes,2.3,DP116,3.9,,No,3.3,59.67
ORD04101,CUST6567,Henry-Collins,Delhi,Continental,Ability,21-04-2024,08:33:51,Cancelled,,Wallet,303.86,No,,DP490,,Other,Yes,4.4,0
ORD04102,CUST5809,Mitchell-Ortega,Kolkata,South Indian,Case,09-11-2024,10:58:06,Delivered,52,Cash,843.42,No,,DP679,,,Yes,4.2,94.84
ORD04103,CUST9031,Solis Group,Bangalore,Mexican,Agree,24-02-2025,12:10:10,Delivered,83,UPI,974,Yes,1.5,DP504,3.2,,Yes,4.9,0.99
ORD04104,CUST5461,Shaffer-Lopez,Mumbai,Continental,Blood,20-04-2024,16:22:20,Delivered,31,UPI,785.54,Yes,,DP792,4.1,,Yes,4.4,83.24
ORD04105,CUST5055,Garcia-Cobb,Bangalore,Continental,Would,09-07-2024,05:53:37,Delivered,48,Cash,568.54,Yes,,DP256,,,No,4.6,69.71
